Lead ID,Contact ID,Brand,INN,Person Name,Person Role,Contact Value,Contact Channel,Contact Type,Contact Source,Source URL,Is LPR,Reliability,Date Checked,Notes,Run ID,Campaign ID
N5K-0111,N5K-C-0143,,,,,https://hh.ru/vacancies/rukovoditel-organa-po-sertifikatsii/ot_pryamih_rabotodateley,,Vacancy,https://hh.ru/vacancies/rukovoditel-organa-po-sertifikatsii/ot_pryamih_rabotodateley,,,,,,N5K-20260809-134,new_5000
N5K-0111,N5K-C-0144,,,,,sertekspert@list.ru,,Email,https://ex-sert.ru/,,,,,,N5K-20260809-134,new_5000
N5K-0119,N5K-C-0145,,,,,8 (800) 700-28-73,,Phone,https://alpinefloor.su/contacts/,,,,,,N5K-20260809-140,new_5000
N5K-0119,N5K-C-0146,,,,,Information@alpinefloor.ru,,Email,https://alpinefloor.su/contacts/,,,,,,N5K-20260809-140,new_5000
N5K-0119,N5K-C-0147,,,,,https://alpinefloor.su/contacts/,,Form,https://alpinefloor.su/contacts/,,,,,,N5K-20260809-140,new_5000
N5K-0119,N5K-C-0148,,,,,https://hh.ru/vacancy/125786044,,Vacancy,https://hh.ru/vacancy/125786044,,,,,,N5K-20260809-140,new_5000
N5K-0120,N5K-C-0149,,,,,https://novosibirsk.hh.ru/vacancy/129697700,,Vacancy,https://novosibirsk.hh.ru/vacancy/129697700,,,,,,N5K-20260809-141,new_5000
N5K-0120,N5K-C-0150,,,,,kirill211097@mail.ru,,Email,https://www.companium.ru/id/1214200009946-megatonn,,,,,,N5K-20260809-141,new_5000
N5K-0121,N5K-C-0151,,,,,+7 (495) 797-12-99,,Phone,https://gcdemetra.ru/,,,,,,N5K-20260809-142,new_5000
N5K-0121,N5K-C-0152,,,,,https://gcdemetra.ru/,,Contact Form,https://gcdemetra.ru/,,,,,,N5K-20260809-142,new_5000
N5K-0121,N5K-C-0153,,,,,https://hh.ru/vacancy/129437991,,Vacancy,https://hh.ru/vacancy/129437991,,,,,,N5K-20260809-142,new_5000
N5K-0121,N5K-C-0154,,,,,stroyka@gcdemetra.ru,,Email,https://gcdemetra.ru/,,,,,,N5K-20260809-142,new_5000
N5K-0126,N5K-C-0155,,,,,+7 (343) 328-57-77,,Phone,https://batissur.ru/contacts/,,,,,,N5K-20260809-144,new_5000
N5K-0126,N5K-C-0156,,,,,https://batissur.ru/contacts/,,Form,https://batissur.ru/contacts/,,,,,,N5K-20260809-144,new_5000
N5K-0126,N5K-C-0157,,,,,https://ekaterinburg.hh.ru/vacancy/129625841,,Vacancy,https://ekaterinburg.hh.ru/vacancy/129625841,,,,,,N5K-20260809-144,new_5000
N5K-0126,N5K-C-0158,,,,,zakaz@batissur.ru,,Email,https://batissur.ru/contacts/,,,,,,N5K-20260809-144,new_5000
N5K-0127,N5K-C-0159,,,,,+7 (383) 331-32-33,,Phone,https://velvet-steps.ru/,,,,,,N5K-20260809-144,new_5000
N5K-0127,N5K-C-0160,,,,,https://novosibirsk.hh.ru/vacancy/129957412,,Vacancy,https://novosibirsk.hh.ru/vacancy/129957412,,,,,,N5K-20260809-144,new_5000
N5K-0127,N5K-C-0161,,,,,infokompozit54@yandex.ru,,Email,https://velvet-steps.ru/,,,,,,N5K-20260809-144,new_5000
N5K-0128,N5K-C-0162,,,,,+7 (495) 278-08-98,,Phone,https://www.fatfox.ru/contacts,,,,,,N5K-20260809-144,new_5000
N5K-0128,N5K-C-0163,,,,,@fatfoxsupportbot,,Telegram,https://www.fatfox.ru/contacts,,,,,,N5K-20260809-144,new_5000
N5K-0128,N5K-C-0164,,,,,https://hh.ru/vacancies/head_of_sales,,Vacancy,https://hh.ru/vacancies/head_of_sales,,,,,,N5K-20260809-144,new_5000
N5K-0128,N5K-C-0165,,,,,https://hh.ru/vacancies/rukovoditel-otdela-roznichnyh-prodazh,,Vacancy,https://hh.ru/vacancies/rukovoditel-otdela-roznichnyh-prodazh,,,,,,N5K-20260808-126,new_5000
N5K-0128,N5K-C-0166,,,,,https://www.fatfox.ru/contacts,,Form,https://www.fatfox.ru/contacts,,,,,,N5K-20260809-144,new_5000
N5K-0128,N5K-C-0167,,,,,partners@fatfox.ru,,Email,https://www.fatfox.ru/contacts,,,,,,N5K-20260809-144,new_5000
N5K-0143,N5K-C-0168,,,,,+7 (495) 663-77-48,,Phone,https://спгрупп.рф/политика-конфиденциальности/,,,,,,N5K-20260810-156,new_5000
N5K-0143,N5K-C-0169,,,,,https://hh.ru/vacancy/130218508,,Vacancy,https://hh.ru/vacancy/130218508,,,,,,N5K-20260810-156,new_5000
N5K-0143,N5K-C-0170,,,,,https://спгрупп.рф/,,Contact form,https://спгрупп.рф/,,,,,,N5K-20260810-156,new_5000
N5K-0143,N5K-C-0171,,,,,info@s-p-group.com,,Email,https://спгрупп.рф/политика-конфиденциальности/,,,,,,N5K-20260810-156,new_5000
N5K-0145,N5K-C-0172,,,,,+7 (3452) 533-900,,Phone,https://ultradent72.ru/contacts/,,,,,,N5K-20260810-158,new_5000
N5K-0145,N5K-C-0173,,,,,https://tyumen.hh.ru/vacancy/129661833,,Vacancy,https://tyumen.hh.ru/vacancy/129661833,,,,,,N5K-20260810-158,new_5000
N5K-0145,N5K-C-0174,,,,,https://ultradent72.ru/contacts/,,Website,https://ultradent72.ru/contacts/,,,,,,N5K-20260810-158,new_5000
N5K-0145,N5K-C-0175,,,,,info@ultradent72.ru,,Email,https://ultradent72.ru/contacts/,,,,,,N5K-20260810-158,new_5000
N5K-0153,N5K-C-0176,,,,,+7 495 150-11-11,,Phone,https://www.gwd.ru/contacts/moskva/,,,,,,N5K-20260810-164,new_5000
N5K-0153,N5K-C-0177,,,,,https://krasnodar.hh.ru/vacancy/130236265,,Vacancy,https://krasnodar.hh.ru/vacancy/130236265,,,,,,N5K-20260810-164,new_5000
N5K-0153,N5K-C-0178,,,,,https://www.gwd.ru/contacts/moskva/,,Contact Form,https://www.gwd.ru/contacts/moskva/,,,,,,N5K-20260810-164,new_5000
N5K-0153,N5K-C-0179,,,,,mail@gwd.ru,,Email,https://www.gwd.ru/contacts/moskva/,,,,,,N5K-20260810-164,new_5000
N5K-0161,N5K-C-0180,,,,,+7 (495) 004-04-02,,Phone,https://logos-ltd.ru/,,,,,,N5K-20260809-135,new_5000
N5K-0161,N5K-C-0181,,,,,https://hh.ru/vacancy/129802582,,Vacancy,https://hh.ru/vacancy/129802582,,,,,,N5K-20260809-135,new_5000
N5K-0161,N5K-C-0182,,,,,https://logos-ltd.ru/,,Form,https://logos-ltd.ru/,,,,,,N5K-20260809-135,new_5000
N5K-0161,N5K-C-0183,,,,,os@logos-ltd.ru,,Email,https://logos-ltd.ru/,,,,,,N5K-20260809-135,new_5000
N5K-0161,N5K-C-0015-01,Логос-ЛТД,9701167325,Мухортова Евгения Викторовна,Генеральный директор,logosltd.ooo@yandex.ru,email,корпоративный маршрут,публичный реестр компании,https://companium.ru/id/1207700473034-logos-ltd,true,MEDIUM,2026-08-04,Адресовать генеральному директору; перед использованием перепроверить доставляемость,N5K-20260804-017,new_5000
N5K-0161,N5K-C-0161E,Logos-LTD,9701167325,Мухортова Евгения Викторовна,Генеральный директор,os@logos-ltd.ru,email,корпоративный маршрут,официальный сайт,https://logos-ltd.ru/,true,HIGH,2026-08-10,Публичная корпоративная почта,N5K-20260810-170,new_5000
N5K-0161,N5K-C-0015-02,Логос-ЛТД,9701167325,Мухортова Евгения Викторовна,Генеральный директор,https://hh.ru/vacancy/129802582,hh,маршрут работодателя,HeadHunter,https://hh.ru/vacancy/129802582,true,HIGH,2026-08-04,Практический маршрут через работодателя; outreach не выполнялся,N5K-20260804-017,new_5000
N5K-0161,N5K-C-0184,Logos-LTD,9701167325,Мухортова Евгения Викторовна,Генеральный директор,+7 (495) 004-04-02,phone,корпоративный маршрут,официальный сайт,https://logos-ltd.ru/,true,HIGH,2026-08-10,Просить соединить с генеральным директором по вопросу запуска отдела продаж,N5K-20260810-170,new_5000
N5K-0163,N5K-C-0163E,Клуб Бизнес Авиация,7709867903,Чачин Вадим Вадимович,Генеральный директор,sales@bizavclub.com,email,корпоративный маршрут,официальный сайт,https://bizavclub.com/contacts/,true,HIGH,2026-08-10,Публичная корпоративная почта,N5K-20260810-172,new_5000
N5K-0163,N5K-C-0163P,Клуб Бизнес Авиация,7709867903,Чачин Вадим Вадимович,Генеральный директор,+7 (495) 773-75-55,phone,корпоративный маршрут,официальный сайт,https://bizavclub.com/contacts/,true,HIGH,2026-08-10,Просить соединить с генеральным директором по вопросу нового направления Jet Owners Club,N5K-20260810-172,new_5000
N5K-0164,N5K-C-0164E,Инновации,6450115161,Волкова Елена Ивановна,Генеральный директор,innovacii.tech@gmail.com,email,корпоративный маршрут,публичный реестр контактов,https://companium.ru/id/1226400009626-innovacii,true,MEDIUM,2026-08-10,Публичная почта компании,N5K-20260810-172,new_5000
N5K-0164,N5K-C-0164P,Инновации,6450115161,Волкова Елена Ивановна,Генеральный директор,+7 (845) 268-22-00,phone,корпоративный маршрут,публичный реестр контактов,https://companium.ru/id/1226400009626-innovacii,true,HIGH,2026-08-10,Корпоративный телефон компании,N5K-20260810-172,new_5000
N5K-0166,N5K-C-0166H,MF Puzzle,972103247179,Алексеева Юлия Валериевна,ИП / собственник,https://hh.ru/employer/9990935,hh,корпоративный маршрут,HeadHunter,https://hh.ru/employer/9990935,true,HIGH,2026-08-10,Профиль работодателя MF Puzzle на HeadHunter,N5K-20260810-173,new_5000
N5K-0166,N5K-C-0166P,MF Puzzle,972103247179,Алексеева Юлия Валериевна,ИП / собственник,+7 (977) 398-22-99,phone,корпоративный маршрут,официальный сайт,https://mf-puzzle.ru/,true,HIGH,2026-08-10,Публичный телефон бизнеса; использовать как маршрут к собственнику по вопросу систематизации и запуска отдела продаж,N5K-20260810-173,new_5000
N5K-0168,N5K-C-0185,,,,,+7 (495) 847-07-67,,Phone,https://angfa.ru/,,,,,,N5K-20260809-133,new_5000
N5K-0168,N5K-C-0186,,,,,https://angfa.ru/,,Form,https://angfa.ru/,,,,,,N5K-20260809-133,new_5000
N5K-0168,N5K-C-0187,,,,,https://hh.ru/vacancy/129892065,,Vacancy,https://hh.ru/vacancy/129892065,,,,,,N5K-20260809-133,new_5000
N5K-0168,N5K-C-0188,,,,,support@angfa.ru,,Email,https://angfa.ru/,,,,,,N5K-20260809-133,new_5000
N5K-0168,N5K-C-0168E,ANGFA Russia,9729273309,Орцуева Милана Хусаиновна,Генеральный директор,support@angfa.ru,email,корпоративный маршрут,официальный сайт,https://angfa.ru/,true,HIGH,2026-08-10,Официальный email дистрибьютора ANGFA в РФ,N5K-20260810-174,new_5000
N5K-0168,N5K-C-0168P,ANGFA Russia,9729273309,Орцуева Милана Хусаиновна,Генеральный директор,+7 495 847 07-67,phone,корпоративный маршрут,официальный сайт,https://angfa.ru/,true,HIGH,2026-08-10,Официальный телефон дистрибьютора ANGFA в РФ,N5K-20260810-174,new_5000
N5K-0170,N5K-C-0170H,Kepo Ortho,744922825289,Подобед Иннокентий Владиславович,ИП / владелец бизнеса,https://hh.ru/vacancy/130066133,hh,owner-route,HeadHunter,https://hh.ru/vacancy/130066133,true,HIGH,2026-08-10,Вакансия дает практический маршрут к владельцу/коммерческому блоку,N5K-20260810-175,new_5000
N5K-0170,N5K-C-0170P,Kepo Ortho,744922825289,Подобед Иннокентий Владиславович,ИП / владелец бизнеса,+7 (923) 585-35-88,phone,корпоративный маршрут,официальный сайт,https://kepoortho.ru/,true,HIGH,2026-08-10,Официальный телефон производителя KEPO ORTHO,N5K-20260810-175,new_5000
N5K-0172,N5K-C-0172H,БОГАТЫЙ КУРЬЕР,301511464274,Орайло Владислав Русланович,основатель бренда / правообладатель,https://hh.ru/vacancy/129604237,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/129604237,true,HIGH,2026-08-10,Вакансия на построение отдела продаж с нуля,N5K-20260810-177,new_5000
N5K-0172,N5K-C-0172P,БОГАТЫЙ КУРЬЕР,301511464274,Орайло Владислав Русланович,основатель бренда / правообладатель,+7 (958) 498-30-49,phone,прямой маршрут,публичные материалы бренда,https://rutube.ru/video/224837e6fcf16781f02a1deb0443f7b1/,true,MEDIUM,2026-08-10,Публично используемый телефон парка Богатый Курьер,N5K-20260810-177,new_5000
N5K-0172,N5K-C-0172T,БОГАТЫЙ КУРЬЕР,301511464274,Орайло Владислав Русланович,основатель бренда / правообладатель,@Vladislav_Orailo,telegram,прямой owner-route,Telegram,https://t.me/Vladislav_Orailo,true,HIGH,2026-08-10,Публичный Telegram-профиль прямо обозначает Владислава Орайло основателем парка БОГАТЫЙ КУРЬЕР,N5K-20260810-177,new_5000
N5K-0172,N5K-C-0172F,БОГАТЫЙ КУРЬЕР,301511464274,,,https://bogatiykurier.ru/,webform,корпоративный маршрут,официальный сайт,https://bogatiykurier.ru/,false,HIGH,2026-08-10,Официальная форма заявки и каналы Telegram/MAX на сайте,N5K-20260810-177,new_5000
N5K-0175,N5K-C-0175E,Т2,7104076984,Дзядевич Роман Игоревич,собственник и генеральный директор,info@t2.energy,email,корпоративный маршрут,официальный сайт,https://t2-tula.ru/,true,HIGH,2026-08-11,Официальная почта компании,N5K-20260811-180,new_5000
N5K-0175,N5K-C-0175H,Т2,7104076984,Дзядевич Роман Игоревич,собственник и генеральный директор,https://tula.hh.ru/vacancy/129948833,hh,коммерческий маршрут,HeadHunter,https://tula.hh.ru/vacancy/129948833,true,HIGH,2026-08-11,Вакансия на построение отдела продаж с нуля,N5K-20260811-180,new_5000
N5K-0175,N5K-C-0175P,Т2,7104076984,Дзядевич Роман Игоревич,собственник и генеральный директор,+7 800-600-74-64,phone,корпоративный маршрут,официальный сайт,https://t2-tula.ru/,true,HIGH,2026-08-11,Официальный телефон компании,N5K-20260811-180,new_5000
N5K-0175,N5K-C-0175F,Т2,7104076984,,,https://t2-tula.ru/,webform,корпоративный маршрут,официальный сайт,https://t2-tula.ru/,false,HIGH,2026-08-11,Официальный сайт и маршрут связи,N5K-20260811-180,new_5000
N5K-0177,N5K-C-0189,,,,,+7 (916) 666-23-35,,Phone,https://marrob.ru/kontakty/,,,,,,N5K-20260810-165,new_5000
N5K-0177,N5K-C-0190,,,,,https://hh.ru/vacancy/130209818,,Vacancy,https://hh.ru/vacancy/130209818,,,,,,N5K-20260810-165,new_5000
N5K-0177,N5K-C-0191,,,,,https://marrob.ru/,,Website,https://hh.ru/employer/5767946,,,,,,N5K-20260808-121,new_5000
N5K-0177,N5K-C-0192,,,,,https://marrob.ru/kontakty/,,Contact Form,https://marrob.ru/kontakty/,,,,,,N5K-20260810-165,new_5000
N5K-0177,N5K-C-0193,,,,,info@marrob.ru,,Email,https://marrob.ru/kontakty/,,,,,,N5K-20260810-165,new_5000
N5K-0177,N5K-C-0025-03,MARROB / Марроб Рус,5032331540,Шабалтас Наталья Анатольевна,Собственник 100% и генеральный директор,https://marrob.ru/kontakty/,contact_form,корпоративный маршрут,официальный сайт,https://marrob.ru/kontakty/,true,HIGH,2026-08-04,Форма заявки на официальном сайте,N5K-20260804-027,new_5000
N5K-0177,N5K-C-0177E,MARROB,5032331540,Шабалтас Наталья Анатольевна,собственник и генеральный директор,info@marrob.ru,email,корпоративный маршрут,официальный сайт,https://marrob.ru/kontakty/,true,HIGH,2026-08-11,Официальная почта компании,N5K-20260811-181,new_5000
N5K-0177,N5K-C-0044-03,MARROB,5032331540,Шабалтас Наталья Анатольевна,Собственник 100% / генеральный директор / ЛПР,https://marrob.ru/kontakty/,form,форма связи,официальный сайт,https://marrob.ru/kontakty/,true,HIGH,2026-08-06,На официальном сайте доступна форма заявки,N5K-20260806-074,new_5000
N5K-0177,N5K-C-0177H,MARROB,5032331540,Шабалтас Наталья Анатольевна,собственник и генеральный директор,https://hh.ru/vacancy/130209818,hh,коммерческий маршрут,HeadHunter,https://hh.ru/vacancy/130209818,true,HIGH,2026-08-11,Вакансия на построение отдела продаж с нуля,N5K-20260811-181,new_5000
N5K-0177,N5K-C-0177P,MARROB,5032331540,Шабалтас Наталья Анатольевна,собственник и генеральный директор,+7 (916) 666-23-35,phone,корпоративный маршрут,официальный сайт,https://marrob.ru/kontakty/,true,HIGH,2026-08-11,Официальный телефон компании,N5K-20260811-181,new_5000
N5K-0177,N5K-C-0177F,MARROB,5032331540,,,https://marrob.ru/kontakty/,webform,корпоративный маршрут,официальный сайт,https://marrob.ru/kontakty/,false,HIGH,2026-08-11,Официальная форма и страница контактов,N5K-20260811-181,new_5000
N5K-0184,N5K-C-0194,,,,,+7 (383) 304-94-45,,Phone,https://ai4b.ru/,,,,,,N5K-20260809-136,new_5000
N5K-0184,N5K-C-0195,,,,,+7 (913) 776-96-41,,Phone,https://ai4b.ru/,,,,,,N5K-20260809-136,new_5000
N5K-0184,N5K-C-0196,,,,,fast@ai4b.ru,,Email,https://ai4b.ru/,,,,,,N5K-20260809-136,new_5000
N5K-0184,N5K-C-0197,,,,,https://ai4b.ru/,,Form,https://ai4b.ru/,,,,,,N5K-20260809-136,new_5000
N5K-0184,N5K-C-0198,,,,,https://novosibirsk.hh.ru/vacancy/130031895,,Vacancy,https://novosibirsk.hh.ru/vacancy/130031895,,,,,,N5K-20260809-136,new_5000
N5K-0184,N5K-C-0184E,Сто Кодов,5402085719,Мельников Иван Евгеньевич,генеральный директор / собственник,fast@ai4b.ru,email,корпоративный email,Официальный сайт,https://ai4b.ru/rekvizity,true,HIGH,2026-08-11,Публичный корпоративный email,N5K-20260811-186,new_5000
N5K-0184,N5K-C-0184H,Сто Кодов,5402085719,Мельников Иван Евгеньевич,генеральный директор / собственник,https://novosibirsk.hh.ru/vacancy/130031895,hh,коммерческий маршрут,HeadHunter,https://novosibirsk.hh.ru/vacancy/130031895,true,HIGH,2026-08-11,Вакансия на построение продаж с нуля,N5K-20260811-186,new_5000
N5K-0184,N5K-C-0184P,Сто Кодов,5402085719,Мельников Иван Евгеньевич,генеральный директор / собственник,+7 (383) 304-94-45,phone,корпоративный телефон,Официальный сайт,https://ai4b.ru/rekvizity,true,HIGH,2026-08-11,Публичный корпоративный телефон,N5K-20260811-186,new_5000
N5K-0187,N5K-C-048-04,AdvoCall,7751201803,Хурумова Диана Олеговна,Генеральный директор,https://advocall.me/contacts/,contact_form,корпоративный маршрут,официальный сайт,https://advocall.me/contacts/,true,MEDIUM,2026-08-05,Форма связи официального сайта,N5K-20260805-048,new_5000
